Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-04-23 19:53,,Charlotte Express,79,O,6,4,Offense,Catch,A Taylor,Trenton,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1074
2016-04-23 19:53,,Charlotte Express,79,O,6,4,Offense,Catch,Trenton,A Taylor,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1078
2016-04-23 19:53,,Charlotte Express,79,O,6,4,Offense,Catch,A Taylor,Kyle S,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1081
2016-04-23 19:53,,Charlotte Express,79,O,6,4,Offense,Catch,Kyle S,Hicks,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1085
2016-04-23 19:53,,Charlotte Express,79,O,6,4,Offense,Throwaway,Hicks,Anonymous,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1097
2016-04-23 19:53,,Charlotte Express,79,O,6,4,Defense,Throwaway,,,Anonymous,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1105
2016-04-23 19:53,,Charlotte Express,79,O,6,4,Offense,Catch,Gainer,Trenton,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1111
2016-04-23 19:53,,Charlotte Express,79,O,6,4,Offense,Catch,Trenton,Hicks,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1118
2016-04-23 19:53,,Charlotte Express,79,O,6,4,Offense,Catch,Hicks,Boecking,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1122
2016-04-23 19:53,,Charlotte Express,79,O,6,4,Offense,Catch,Boecking,Gainer,,,Boecking,A Taylor,Trenton,Gainer,Hicks,Kyle S,M Smith,,,,,,,,,,,,,,,,,,,,,,1126
