Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2018-06-16 17:42,AUDL,New York Empire,163,D,6,3,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Burden,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1568,Field,0.327,0.069,Field,0.199,0.301,yds,16.1,12.4,10.3,
2018-06-16 17:42,AUDL,New York Empire,163,D,6,3,Defense,Throwaway,,,Anonymous,,Cabot,Charette,Monfette,Burden,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1589,Field,0.199,0.301,Endzone B,0.903,0.280,yds,82.2,1.1,-82.2,
2018-06-16 17:42,AUDL,New York Empire,163,D,6,3,Offense,Catch,Monfette,Andre,,,Cabot,Charette,Monfette,Burden,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1602,Field,0.996,0.249,Field,0.553,0.152,yds,35.7,5.1,35.4,
2018-06-16 17:42,AUDL,New York Empire,163,D,6,3,Offense,Catch,Andre,Ceballos,,,Cabot,Charette,Monfette,Burden,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1606,Field,0.553,0.152,Field,0.608,0.317,yds,9.8,8.8,-4.3,
2018-06-16 17:42,AUDL,New York Empire,163,D,6,3,Cessation,EndOfFirstQuarter,,,,,Cabot,Charette,Monfette,Burden,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1610,Field,0.608,0.317,Field,0.608,0.317,yds,0.0,0.0,-0.0,
2018-06-16 17:42,AUDL,New York Empire,46,O,7,3,Offense,OpponentPull,Anonymous,Anonymous,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,1794,Endzone A,0.876,0.755,Endzone B,0.552,0.714,yds,93.5,2.2,-93.5,
2018-06-16 17:42,AUDL,New York Empire,46,O,7,3,Offense,Catch,Goderre,Steve,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,1803,Endzone B,0.676,0.665,Field,0.975,0.611,yds,15.8,2.9,15.5,
2018-06-16 17:42,AUDL,New York Empire,46,O,7,3,Offense,Catch,Steve,Quinlan,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,1807,Field,0.975,0.611,Field,0.764,0.446,yds,19.0,8.8,16.9,
2018-06-16 17:42,AUDL,New York Empire,46,O,7,3,Offense,Catch,Quinlan,Quentin,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,1811,Field,0.764,0.446,Field,0.585,0.213,yds,19.0,12.4,14.3,
2018-06-16 17:42,AUDL,New York Empire,46,O,7,3,Offense,Catch,Quentin,Saunders,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,1815,Field,0.585,0.213,Field,0.640,0.454,yds,13.6,12.8,-4.4,
2018-06-16 17:42,AUDL,New York Empire,46,O,7,3,Offense,Catch,Saunders,Steve,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,1819,Field,0.640,0.454,Field,0.542,0.602,yds,11.2,7.9,7.8,
2018-06-16 17:42,AUDL,New York Empire,46,O,7,3,Offense,Catch,Steve,Quinlan,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,1823,Field,0.542,0.602,Field,0.493,0.381,yds,12.5,11.8,4.0,
2018-06-16 17:42,AUDL,New York Empire,46,O,7,3,Offense,Catch,Quinlan,Steve,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,1827,Field,0.493,0.381,Field,0.459,0.713,yds,17.9,17.7,2.7,
2018-06-16 17:42,AUDL,New York Empire,46,O,7,3,Offense,Catch,Steve,Saunders,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,1831,Field,0.459,0.713,Field,0.437,0.433,yds,15.0,14.9,1.8,
2018-06-16 17:42,AUDL,New York Empire,46,O,7,3,Offense,Catch,Saunders,Vallee,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,1835,Field,0.437,0.433,Field,0.349,0.488,yds,7.6,2.9,7.0,
2018-06-16 17:42,AUDL,New York Empire,46,O,7,3,Offense,Goal,Vallee,Nas,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,1838,Field,0.349,0.488,Endzone A,0.803,0.865,yds,37.7,20.1,31.9,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Defense,Pull,,,Ceballos,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1897,Endzone A,0.934,0.706,Field,0.919,0.483,yds,75.8,11.9,74.8,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1905,Field,0.927,0.458,Field,0.862,0.708,yds,14.3,13.3,-5.2,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1911,Field,0.862,0.708,Field,0.795,0.431,yds,15.7,14.8,-5.3,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1914,Field,0.795,0.431,Field,0.698,0.160,yds,16.4,14.5,-7.8,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1919,Field,0.698,0.160,Field,0.547,0.118,yds,12.3,2.2,-12.0,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1923,Field,0.547,0.118,Field,0.378,0.119,yds,13.6,0.1,-13.6,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Defense,Throwaway,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1931,Field,0.378,0.119,Field,0.216,0.124,yds,12.9,0.3,-12.9,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Offense,Catch,Cabot,Monfette,,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1944,Field,0.212,0.107,Field,0.438,0.161,yds,18.3,2.9,18.1,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Offense,Throwaway,Monfette,Anonymous,,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1951,Field,0.438,0.161,Field,0.616,0.442,yds,20.7,15.0,14.2,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Defense,D,,,Jean G,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1961,Field,0.626,0.406,Field,0.410,0.190,yds,20.7,11.5,-17.3,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Offense,Catch,Jean G,Monfette,,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1966,Field,0.405,0.183,Field,0.611,0.118,yds,16.9,3.5,16.5,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Offense,Catch,Monfette,Cabot,,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1969,Field,0.611,0.118,Field,0.611,0.326,yds,11.1,11.1,-0.1,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Offense,Throwaway,Cabot,Anonymous,,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1974,Field,0.611,0.326,Endzone B,0.710,0.071,yds,47.4,13.6,45.4,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1995,Endzone B,0.038,0.077,Field,0.928,0.438,yds,20.3,19.2,-6.5,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,1999,Field,0.928,0.438,Field,0.727,0.423,yds,16.1,0.8,-16.1,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2002,Field,0.727,0.423,Field,0.683,0.126,yds,16.2,15.8,-3.5,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2006,Field,0.683,0.126,Field,0.508,0.131,yds,14.0,0.3,-14.0,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Defense,D,,,Groulx,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2011,Field,0.508,0.131,Field,0.609,0.374,yds,15.3,13.0,8.1,
2018-06-16 17:42,AUDL,New York Empire,128,D,8,3,Offense,Goal,Groulx,Cabot,,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2023,Field,0.613,0.377,Endzone B,0.517,0.323,yds,41.4,2.9,41.3,
2018-06-16 17:42,AUDL,New York Empire,24,D,8,4,Defense,Pull,,,Hibbert,,Big Mike,Hibbert,Joncas,Bisson,Burden,Genest,Jean G,,,,,,,,,,,,,,,,,,,,,,2082,Field,0.995,0.696,Field,0.058,0.093,yds,81.6,32.2,75.0,
2018-06-16 17:42,AUDL,New York Empire,24,D,8,4,Defense,OpponentCatch,,,Anonymous,,Big Mike,Hibbert,Joncas,Bisson,Burden,Genest,Jean G,,,,,,,,,,,,,,,,,,,,,,2086,Field,0.067,0.079,Field,0.056,0.462,yds,20.5,20.4,0.8,
2018-06-16 17:42,AUDL,New York Empire,24,D,8,4,Defense,OpponentCatch,,,Anonymous,,Big Mike,Hibbert,Joncas,Bisson,Burden,Genest,Jean G,,,,,,,,,,,,,,,,,,,,,,2090,Field,0.056,0.462,Field,0.067,0.829,yds,19.6,19.6,-0.8,
2018-06-16 17:42,AUDL,New York Empire,24,D,8,4,Defense,OpponentCatch,,,Anonymous,,Big Mike,Hibbert,Joncas,Bisson,Burden,Genest,Jean G,,,,,,,,,,,,,,,,,,,,,,2094,Field,0.067,0.829,Field,0.107,0.904,yds,5.1,4.0,-3.2,
2018-06-16 17:42,AUDL,New York Empire,24,D,8,4,Defense,OpponentCatch,,,Anonymous,,Big Mike,Hibbert,Joncas,Bisson,Burden,Genest,Jean G,,,,,,,,,,,,,,,,,,,,,,2097,Field,0.107,0.904,Field,0.244,0.220,yds,38.1,36.4,-11.0,
2018-06-16 17:42,AUDL,New York Empire,24,D,8,4,Defense,Goal,,,Anonymous,,Big Mike,Hibbert,Joncas,Bisson,Burden,Genest,Jean G,,,,,,,,,,,,,,,,,,,,,,2104,Field,0.244,0.220,Endzone B,0.362,0.589,yds,70.5,19.7,-67.7,
2018-06-16 17:42,AUDL,New York Empire,37,O,9,4,Offense,OpponentPullOb,Anonymous,Anonymous,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,2155,Endzone B,0.052,0.263,Field,0.305,0.998,yds,68.9,39.2,-56.6,
2018-06-16 17:42,AUDL,New York Empire,37,O,9,4,Offense,Catch,Goderre,Nas,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,2181,Field,0.498,0.473,Field,0.643,0.198,yds,18.7,14.7,11.6,
2018-06-16 17:42,AUDL,New York Empire,37,O,9,4,Offense,Catch,Nas,Quentin,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,2185,Field,0.643,0.198,Field,0.797,0.310,yds,13.7,6.0,12.3,
2018-06-16 17:42,AUDL,New York Empire,37,O,9,4,Offense,Goal,Quentin,Steve,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,2190,Field,0.797,0.310,Endzone B,0.538,0.237,yds,27.2,3.9,27.0,
2018-06-16 17:42,AUDL,New York Empire,106,D,9,5,Defense,Pull,,,Ceballos,,Cabot,Charette,Monfette,Genest,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2259,Endzone B,0.010,0.246,Field,0.161,0.130,yds,67.6,6.2,67.3,
2018-06-16 17:42,AUDL,New York Empire,106,D,9,5,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Genest,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2263,Field,0.149,0.158,Field,0.082,0.438,yds,15.9,14.9,5.4,
2018-06-16 17:42,AUDL,New York Empire,106,D,9,5,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Genest,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2267,Field,0.082,0.438,Field,0.262,0.500,yds,14.8,3.3,-14.4,
2018-06-16 17:42,AUDL,New York Empire,106,D,9,5,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Genest,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2271,Field,0.262,0.500,Field,0.161,0.288,yds,13.9,11.3,8.1,
2018-06-16 17:42,AUDL,New York Empire,106,D,9,5,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Genest,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2275,Field,0.161,0.288,Field,0.174,0.637,yds,18.6,18.6,-1.0,
2018-06-16 17:42,AUDL,New York Empire,106,D,9,5,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Genest,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2307,Field,0.174,0.637,Field,0.220,0.786,yds,8.8,7.9,-3.7,
2018-06-16 17:42,AUDL,New York Empire,106,D,9,5,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Genest,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2313,Field,0.220,0.786,Field,0.384,0.832,yds,13.3,2.5,-13.1,
2018-06-16 17:42,AUDL,New York Empire,106,D,9,5,Defense,D,,,Charette,,Cabot,Charette,Monfette,Genest,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2319,Field,0.384,0.832,Field,0.603,0.845,yds,17.6,0.7,-17.6,
2018-06-16 17:42,AUDL,New York Empire,106,D,9,5,Offense,Catch,Monfette,Anonymous,,,Cabot,Charette,Monfette,Genest,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2330,Field,0.591,0.846,Field,0.438,0.849,yds,12.2,0.1,12.2,
2018-06-16 17:42,AUDL,New York Empire,106,D,9,5,Offense,Throwaway,Anonymous,Anonymous,,,Cabot,Charette,Monfette,Genest,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2337,Field,0.438,0.849,Field,0.040,0.120,yds,50.2,38.9,31.8,
2018-06-16 17:42,AUDL,New York Empire,106,D,9,5,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Genest,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2349,Field,0.050,0.111,Field,0.125,0.435,yds,18.3,17.3,-6.0,
2018-06-16 17:42,AUDL,New York Empire,106,D,9,5,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Genest,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2355,Field,0.125,0.435,Field,0.972,0.526,yds,67.9,4.9,-67.7,
2018-06-16 17:42,AUDL,New York Empire,106,D,9,5,Defense,Goal,,,Anonymous,,Cabot,Charette,Monfette,Genest,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2363,Field,0.972,0.526,Endzone B,0.483,0.705,yds,15.2,9.5,-11.9,
2018-06-16 17:42,AUDL,New York Empire,31,O,10,5,Offense,OpponentPull,Anonymous,Anonymous,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,2502,Endzone B,0.121,0.156,Field,0.157,0.419,yds,71.3,14.0,-69.9,
2018-06-16 17:42,AUDL,New York Empire,31,O,10,5,Offense,Catch,Steve,Saunders,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,2511,Field,0.167,0.436,Field,0.245,0.494,yds,7.0,3.1,6.2,
2018-06-16 17:42,AUDL,New York Empire,31,O,10,5,Offense,Catch,Saunders,Quinlan,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,2515,Field,0.245,0.494,Field,0.331,0.164,yds,18.9,17.6,6.9,
2018-06-16 17:42,AUDL,New York Empire,31,O,10,5,Offense,Catch,Quinlan,Quentin,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,2519,Field,0.331,0.164,Field,0.480,0.187,yds,12.0,1.2,11.9,
2018-06-16 17:42,AUDL,New York Empire,31,O,10,5,Offense,Catch,Quentin,Steve,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,2523,Field,0.480,0.187,Field,0.582,0.435,yds,15.5,13.2,8.2,
2018-06-16 17:42,AUDL,New York Empire,31,O,10,5,Offense,Catch,Steve,Quentin,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,2527,Field,0.582,0.435,Field,0.987,0.267,yds,33.6,9.0,32.4,
2018-06-16 17:42,AUDL,New York Empire,31,O,10,5,Offense,Goal,Quentin,Vallee,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,2531,Field,0.987,0.267,Endzone B,0.569,0.182,yds,13.2,4.5,12.4,
2018-06-16 17:42,AUDL,New York Empire,76,D,10,6,Defense,Pull,,,Hibbert,,Big Mike,Hibbert,Joncas,Bisson,Burden,Genest,Jean G,,,,,,,,,,,,,,,,,,,,,,2592,Endzone B,0.007,0.545,Field,0.070,0.088,yds,78.4,24.4,74.5,
2018-06-16 17:42,AUDL,New York Empire,76,D,10,6,Defense,OpponentCatch,,,Anonymous,,Big Mike,Hibbert,Joncas,Bisson,Burden,Genest,Jean G,,,,,,,,,,,,,,,,,,,,,,2602,Field,0.499,0.442,Field,0.671,0.818,yds,24.3,20.1,-13.8,
2018-06-16 17:42,AUDL,New York Empire,76,D,10,6,Defense,OpponentCatch,,,Anonymous,,Big Mike,Hibbert,Joncas,Bisson,Burden,Genest,Jean G,,,,,,,,,,,,,,,,,,,,,,2610,Field,0.671,0.818,Field,0.467,0.702,yds,17.4,6.2,16.3,
2018-06-16 17:42,AUDL,New York Empire,76,D,10,6,Defense,D,,,Burden,,Big Mike,Hibbert,Joncas,Bisson,Burden,Genest,Jean G,,,,,,,,,,,,,,,,,,,,,,2619,Field,0.467,0.702,Field,0.500,0.198,yds,27.0,26.9,-2.6,
2018-06-16 17:42,AUDL,New York Empire,76,D,10,6,Offense,Catch,Genest,Bisson,,,Big Mike,Hibbert,Joncas,Bisson,Burden,Genest,Jean G,,,,,,,,,,,,,,,,,,,,,,2632,Field,0.606,0.069,Field,0.504,0.458,yds,22.3,20.8,8.1,
2018-06-16 17:42,AUDL,New York Empire,76,D,10,6,Offense,Catch,Bisson,Joncas,,,Big Mike,Hibbert,Joncas,Bisson,Burden,Genest,Jean G,,,,,,,,,,,,,,,,,,,,,,2635,Field,0.504,0.458,Field,0.476,0.637,yds,9.8,9.5,2.3,
2018-06-16 17:42,AUDL,New York Empire,76,D,10,6,Offense,Catch,Joncas,Bisson,,,Big Mike,Hibbert,Joncas,Bisson,Burden,Genest,Jean G,,,,,,,,,,,,,,,,,,,,,,2639,Field,0.476,0.637,Field,0.444,0.299,yds,18.2,18.0,2.6,
2018-06-16 17:42,AUDL,New York Empire,76,D,10,6,Offense,Catch,Bisson,Genest,,,Big Mike,Hibbert,Joncas,Bisson,Burden,Genest,Jean G,,,,,,,,,,,,,,,,,,,,,,2644,Field,0.444,0.299,Field,0.415,0.554,yds,13.8,13.6,2.3,
2018-06-16 17:42,AUDL,New York Empire,76,D,10,6,Offense,Catch,Genest,Joncas,,,Big Mike,Hibbert,Joncas,Bisson,Burden,Genest,Jean G,,,,,,,,,,,,,,,,,,,,,,2648,Field,0.415,0.554,Field,0.423,0.689,yds,7.3,7.2,-0.7,
2018-06-16 17:42,AUDL,New York Empire,76,D,10,6,Offense,Throwaway,Joncas,Anonymous,,,Big Mike,Hibbert,Joncas,Bisson,Burden,Genest,Jean G,,,,,,,,,,,,,,,,,,,,,,2653,Field,0.423,0.689,Field,0.220,0.729,yds,16.3,2.1,16.2,
2018-06-16 17:42,AUDL,New York Empire,76,D,10,6,Defense,Goal,,,Anonymous,,Big Mike,Hibbert,Joncas,Bisson,Burden,Genest,Jean G,,,,,,,,,,,,,,,,,,,,,,2666,Field,0.216,0.746,Endzone B,0.462,0.398,yds,74.3,18.6,-72.0,
2018-06-16 17:42,AUDL,New York Empire,26,O,11,6,Offense,OpponentPull,Anonymous,Anonymous,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,2719,Endzone B,0.000,0.276,Field,0.245,0.021,yds,61.9,13.6,-60.4,
2018-06-16 17:42,AUDL,New York Empire,26,O,11,6,Offense,Catch,Saunders,Steve,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,2728,Field,0.170,0.205,Field,0.228,0.527,yds,17.8,17.2,4.7,
2018-06-16 17:42,AUDL,New York Empire,26,O,11,6,Offense,Catch,Steve,Nas,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,2732,Field,0.228,0.527,Field,0.400,0.745,yds,18.0,11.6,13.7,
2018-06-16 17:42,AUDL,New York Empire,26,O,11,6,Offense,Catch,Nas,Quentin,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,2736,Field,0.400,0.745,Field,0.632,0.668,yds,19.0,4.1,18.6,
2018-06-16 17:42,AUDL,New York Empire,26,O,11,6,Offense,Goal,Quentin,Quinlan,,,Nas,Vallee,Steve,Goderre,Saunders,Quinlan,Quentin,,,,,,,,,,,,,,,,,,,,,,2743,Field,0.632,0.668,Endzone B,0.462,0.657,yds,38.7,0.6,38.7,
2018-06-16 17:42,AUDL,New York Empire,62,D,11,7,Defense,Pull,,,Ceballos,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2805,Endzone B,0.031,0.281,Field,0.002,0.465,yds,81.0,9.8,80.4,
2018-06-16 17:42,AUDL,New York Empire,62,D,11,7,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2809,Field,0.003,0.451,Field,0.131,0.445,yds,10.3,0.3,-10.3,
2018-06-16 17:42,AUDL,New York Empire,62,D,11,7,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2813,Field,0.131,0.445,Field,0.116,0.146,yds,16.0,15.9,1.2,
2018-06-16 17:42,AUDL,New York Empire,62,D,11,7,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2817,Field,0.116,0.146,Field,0.246,0.383,yds,16.3,12.6,-10.3,
2018-06-16 17:42,AUDL,New York Empire,62,D,11,7,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2821,Field,0.246,0.383,Field,0.437,0.485,yds,16.2,5.4,-15.3,
2018-06-16 17:42,AUDL,New York Empire,62,D,11,7,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2825,Field,0.437,0.485,Field,0.292,0.531,yds,11.9,2.5,11.6,
2018-06-16 17:42,AUDL,New York Empire,62,D,11,7,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2829,Field,0.292,0.531,Field,0.355,0.721,yds,11.4,10.2,-5.1,
2018-06-16 17:42,AUDL,New York Empire,62,D,11,7,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2833,Field,0.355,0.721,Field,0.195,0.670,yds,13.1,2.7,12.8,
2018-06-16 17:42,AUDL,New York Empire,62,D,11,7,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2836,Field,0.195,0.670,Field,0.517,0.831,yds,27.1,8.6,-25.8,
2018-06-16 17:42,AUDL,New York Empire,62,D,11,7,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2840,Field,0.517,0.831,Field,0.659,0.736,yds,12.5,5.1,-11.4,
2018-06-16 17:42,AUDL,New York Empire,62,D,11,7,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2844,Field,0.659,0.736,Field,0.713,0.542,yds,11.2,10.3,-4.3,
2018-06-16 17:42,AUDL,New York Empire,62,D,11,7,Defense,OpponentCatch,,,Anonymous,,Cabot,Charette,Monfette,Jean G,Andre,Ceballos,Groulx,,,,,,,,,,,,,,,,,,,,,,2847,Field,0.713,0.542,Field,0.745,0.288,yds,13.8,13.5,-2.6,
