Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Noah,Channing,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1256
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Channing,Noah,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1260
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Noah,Besser,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1280
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Besser,Karl,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1284
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Karl,Besser,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1288
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Besser,Noah,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1292
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Noah,Besser,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1296
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Besser,Noah,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1300
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Catch,Noah,Karl,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1304
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Offense,Throwaway,Karl,Anonymous,,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1308
2018-04-07 17:49,AUDL,Pittsburgh Thunderbirds,171,O,6,7,Defense,Throwaway,,,Anonymous,,Karl,Besser,Trey,Channing,Rio,Tate,Noah,,,,,,,,,,,,,,,,,,,,,,1312
