Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2017-06-18 17:16,,Philadelphia Phoenix,47,O,4,4,Offense,Catch,Keegan S,Little S,,,Brooks T,Steven M,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,981
2017-06-18 17:16,,Philadelphia Phoenix,47,O,4,4,Offense,Catch,Little S,Keegan S,,,Brooks T,Steven M,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,985
2017-06-18 17:16,,Philadelphia Phoenix,47,O,4,4,Offense,Catch,Keegan S,Kocher C,,,Brooks T,Steven M,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,989
2017-06-18 17:16,,Philadelphia Phoenix,47,O,4,4,Offense,Catch,Kocher C,Little S,,,Brooks T,Steven M,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,993
2017-06-18 17:16,,Philadelphia Phoenix,47,O,4,4,Offense,Throwaway,Little S,Anonymous,,,Brooks T,Steven M,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,997
2017-06-18 17:16,,Philadelphia Phoenix,47,O,4,4,Defense,Goal,,,Anonymous,,Brooks T,Steven M,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,1017
2017-06-18 17:16,,Philadelphia Phoenix,32,O,5,4,Offense,Catch,Garvey H,Keegan S,,,Steven M,Weng F,Aulett M,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,1072
2017-06-18 17:16,,Philadelphia Phoenix,32,O,5,4,Offense,Catch,Keegan S,Kocher C,,,Steven M,Weng F,Aulett M,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,1088
2017-06-18 17:16,,Philadelphia Phoenix,32,O,5,4,Offense,Catch,Kocher C,Drost M,,,Steven M,Weng F,Aulett M,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,1093
2017-06-18 17:16,,Philadelphia Phoenix,32,O,5,4,Offense,Catch,Drost M,Kocher C,,,Steven M,Weng F,Aulett M,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,1097
2017-06-18 17:16,,Philadelphia Phoenix,32,O,5,4,Offense,Goal,Kocher C,Weng F,,,Steven M,Weng F,Aulett M,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,1102
2017-06-18 17:16,,Philadelphia Phoenix,144,D,5,5,Defense,Pull,,,Wodatc J,6.066,Cofer C,Lemar M,Guerin I,Wodatc J,Jagt B,Taylor S,Babbit J,,,,,,,,,,,,,,,,,,,,,,1171
2017-06-18 17:16,,Philadelphia Phoenix,144,D,5,5,Defense,Throwaway,,,Anonymous,,Cofer C,Lemar M,Guerin I,Wodatc J,Jagt B,Taylor S,Babbit J,,,,,,,,,,,,,,,,,,,,,,1200
